Customer Name,Refractory,Lining type,campaign,Heat number (life number),Total Heat Time previous (minutes),Total Heat Time (minutes),Scrap (MT),Sponge (MT),Hot Heel (MT),Alloys (MT),Input (MT),Final C%,Tapping Temperature,Output (MT),Output + Next Hot Heel (MT),Input energy previous (KWH),Input energy (KWH),Previous Voltage,Previous Frequency,Previous Rating of the Furnace,Voltage,Frequency,Rating of the furnace (KW),Melt rate (MT/Hr),Efficiency (MT/KWH),Number of capacitors removed,Refractory lining before heating,Refractory lining after heating,Previous Input,Previous Output,Power,Power previous,Carbon addition (Kg),SiMn addition (Kg),Pig iron addition (MT) ,Scrap (KG),Output (KG),Pig iron (KG),Lumps(%),Pellets(%),Fines(%),Pellets(kg),Lumps(Kg),Fines (Kg)
MSP,NRM,NL,62,29,145,170,0,16.44,1.5,0.35,18.29,0.18,,15,15.33,10012,12572,3300,475,,3300,475,,5.41,0.001219376,,5.77,5.71,17.09,14,4437.18,4142.9,150,200,,0,15000,,,,,,,
MSP,NRM,NL,62,30,170,165,0,15.24,1.5,0.33,17.07,0.19,,14,14.33,12572,10792,3300,475,,3300,475,,5.21,0.001327835,,5.71,5.66,18.29,15,3924.36,4437.18,150,180,,0,14000,,,,,,,
MSP,NRM,NL,62,31,165,140,0,14.05,1.5,0.33,15.88,0.22,,13,13.35,10792,10708,3300,475,,3300,475,,5.72,0.001246731,,5.66,5.6,17.07,14,4589.14,3924.36,150,180,,0,13000,,,,,,,
MSP,NRM,NL,62,32,140,155,0,14,1.5,0.35,15.85,0.24,,13,13.33,10708,10529,3300,475,,3300,475,,5.16,0.001266027,,5.6,5.55,15.88,13,4075.74,4589.14,150,200,,0,13000,,,,,,,
MSP,NRM,NL,62,33,155,170,0,14.07,1.5,0.33,15.9,0.16,,13,13.37,10529,11295,3300,475,,3300,475,,4.72,0.00118371,,5.55,5.49,15.85,13,3986.47,4075.74,150,180,,0,13000,,,,,,,
MSP,NRM,NL,62,34,170,190,0,14.98,1.5,0.37,16.85,0.25,,13.8,14.15,11295,11812,3300,475,,3300,480,,4.47,0.001197934,,5.49,5.44,15.9,13,3730.11,3986.47,150,220,,0,13800,,,,,,,
MSP,NRM,NL,62,35,190,155,0,15.24,1.5,0.35,17.09,0.22,,14,14.35,11812,11724,3300,480,,3300,480,,5.55,0.001223985,,5.44,5.38,16.85,13.8,4538.32,3730.11,150,200,,0,14000,,,,,,,
MSP,NRM,NL,62,36,155,155,0,15.24,1.5,0.35,17.09,0.19,,14,14.35,11724,11020,3300,480,,3300,480,,5.55,0.001302178,,5.38,5.33,17.09,14,4265.81,4538.32,150,200,,0,14000,,,,,,,
MSP,NRM,NL,62,37,155,165,0,15.24,1.5,0.35,17.09,0.24,,14,14.35,11020,11110,3300,480,,3300,480,,5.22,0.001291629,,5.33,5.27,17.09,14,4040,4265.81,150,200,,0,14000,,,,,,,
MSP,NRM,NL,62,38,165,150,0,15.22,1.5,0.35,17.07,0,,14,14.33,11110,10902,3300,480,,3300,480,,5.73,0.001314438,,5.27,5.22,17.09,14,4360.8,4040,150,200,,0,14000,,,,,,,
MSP,NRM,NL,62,39,150,160,0,15.24,1.5,0.33,17.07,0.22,,14,14.33,10902,11724,3300,480,,3300,480,,5.37,0.001222279,,5.22,5.16,17.07,14,4396.5,4360.8,150,180,,0,14000,,,,,,,
MSP,NRM,NL,62,40,160,175,0,15.24,1.5,0.33,17.07,0.18,,14,14.33,11724,12220,3300,480,,3300,480,,4.91,0.001172668,,5.16,5.11,17.07,14,4189.71,4396.5,150,180,,0,14000,,,,,,,
MSP,NRM,NL,62,41,175,160,0,15.27,1.5,0.33,17.1,0.19,,14,14.35,12220,11764,3300,480,,3300,480,,5.38,0.001219823,,5.11,5.05,17.07,14,4411.5,4189.71,150,180,,0,14000,,,,,,,
MSP,NRM,NL,62,42,160,160,0,15.3,1.5,0.35,17.15,0.16,,14,14.4,11764,12060,3300,480,,3300,480,,5.4,0.00119403,,5.05,5,17.1,14,4522.5,4411.5,150,200,,0,14000,,,,,,,
MSP,NRM,NL,62,43,160,145,0,15.21,1.5,0.4,17.11,0.2,,14,14.37,12060,10080,3300,480,,3300,480,,5.95,0.001425595,,5,4.94,17.15,14,4171.03,4522.5,175,220,,0,14000,,,,,,,
MSP,NRM,NL,62,44,145,160,0,15.26,1.5,0.37,17.13,0.18,,14,14.38,10080,11476,3300,480,,3300,480,,5.39,0.00125305,,4.94,4.89,17.11,14,4303.5,4171.03,150,220,,0,14000,,,,,,,
MSP,NRM,NL,62,45,160,180,0,13.99,1.5,0.38,15.87,0.2,,13,13.35,11476,12156,3300,480,,3300,480,,4.45,0.001098223,,4.89,4.83,17.13,14,4052,4303.5,150,230,,0,13000,,,,,,,
MSP,NRM,NL,62,46,180,175,0,15.22,1.5,0.35,17.07,0.2,,14,14.33,12156,13264,3300,480,,3300,480,,4.91,0.001080368,,4.83,4.78,15.87,13,4547.66,4052,150,200,,0,14000,,,,,,,
MSP,NRM,NL,62,47,175,165,0,14.41,1.5,0.33,16.24,0.22,,13.5,13.65,13264,11556,3300,480,,3300,480,,4.96,0.001181205,,4.78,4.72,17.07,14,4202.18,4547.66,150,180,,0,13500,,,,,,,
MSP,NRM,NL,62,48,165,135,0,14.14,1.5,0.15,15.79,0.15,,13,13.25,11556,,3300,480,,3300,485,,5.89,#DIV/0!,,4.72,4.67,16.24,13.5,0,4202.18,150,,,0,13000,,,,,,,
MSP,SRM,NL,63,1,0,190,2,17.13,0,0.25,19.37,0.18,,16,16.25,0,12094,0,0,,3300,470,,5.13,0.001343641,,7.25,6.99,0,0,3819.16,0,25,220,2,0,16000,,,,,,,
MSP,SRM,NL,63,2,190,155,1,17.19,0,0.25,18.44,0.16,,15,15.33,12094,,3300,470,,3300,470,,5.93,#DIV/0!,,6.99,6.73,19.37,16,0,3819.16,50,200,1.5,0,15000,,,,,,,
MSP,SRM,NL,63,3,155,205,1,18.26,0,0.33,19.58,0.18,,16,16.28,,21008,3300,470,,3300,470,,4.76,0.000774943,,6.73,6.47,18.44,15,6148.68,0,100,225,1,0,16000,,,,,,,
MSP,SRM,NL,63,4,205,175,0.5,18.95,0,0.28,19.72,0.22,,16,16.3,21008,10886,3300,470,,3300,480,,5.59,0.001497336,,6.47,6.22,19.58,16,3732.34,6148.68,75,200,1,0,16000,,,,,,,
MSP,SRM,NL,63,5,175,175,1,18.9,0,0.3,20.2,,,16.5,16.78,10886,11794,3300,480,,3300,480,,5.75,0.001422757,,6.22,5.96,19.72,16,4043.66,3732.34,75,225,1.5,0,16500,,,,,,,
MSP,SRM,NL,63,6,175,165,0.5,18.3,0,0.28,19.08,0.24,,15.5,15.78,11794,12772,3300,480,,3300,480,,5.74,0.001235515,,5.96,5.7,20.2,16.5,4644.36,4043.66,50,225,1.5,0,15500,,,,,,,
MSP,SRM,NL,63,7,165,205,0.5,19.52,0,0.28,20.3,0.2,,16.5,16.78,12772,12224,3300,480,,3300,480,,4.91,0.001372709,,5.7,5.44,19.08,15.5,3577.76,4644.36,50,225,1.5,0,16500,,,,,,,
MSP,SRM,NL,63,8,205,210,0.5,19.52,0,0.28,20.3,0.19,,16.5,16.78,12224,13447,3300,480,,3300,480,,4.79,0.001247862,,5.44,5.18,20.3,16.5,3842,3577.76,50,225,1.5,0,16500,,,,,,,
MSP,SRM,NL,63,9,210,200,0.5,18.88,0,0.28,19.66,0.21,,16,16.25,13447,13447,3300,480,,3300,480,,4.88,0.001208448,,5.18,4.92,20.3,16.5,4034.1,3842,50,225,1,0,16000,,,,,,,
MSP,SRM,NL,63,10,200,195,1,20.45,0,0.25,21.7,0.18,,18,18,13447,13552,3300,480,,3200,500,,5.54,0.001328217,,4.92,4.67,19.66,16,4169.85,4034.1,50,200,1,0,18000,,,,,,,
BMM,NRM,NL,64,1,0,360,4.52,16.66,,0,21.18,,,18.09,18.09,0,,0,0,,3500,425,,3.01,#DIV/0!,,,,0,0,0,0,,,,,,,,,,,,
BMM,NRM,NL,64,2,360,170,4.05,14.9,,0,18.95,,,16.19,16.19,,,3500,425,,3500,425,,5.71,#DIV/0!,,,,21.18,18.09,0,0,,,,,,,,,,,,
BMM,NRM,NL,64,3,170,180,4.11,15.12,,0,19.23,,,16.42,16.42,,,3500,425,,3500,425,,5.47,#DIV/0!,,,,18.95,16.19,0,0,,,,,,,,,,,,
BMM,NRM,NL,64,4,180,180,4.05,14.9,,0,18.95,,,16.19,16.19,,,3500,425,,3500,425,,5.4,#DIV/0!,,,,19.23,16.42,0,0,,,,,,,,,,,,
BMM,NRM,NL,64,5,180,180,4.17,15.34,,0,19.51,,,16.66,16.66,,,3500,425,,3400,425,,5.55,#DIV/0!,,,,18.95,16.19,0,0,,,,,,,,,,,,
BMM,NRM,NL,64,6,180,185,4.22,15.26,,0.24,19.73,,,16.9,16.9,,,3400,425,,3400,425,,5.48,#DIV/0!,,,,19.51,16.66,0,0,240,,,,,,,,,,,
BMM,NRM,NL,64,7,185,190,4.2,11.53,3,0.23,18.96,,,13.8,16.8,,,3400,425,,3400,425,,5.31,#DIV/0!,,,,19.73,16.9,0,0,230,,,,,,,,,,,
BMM,NRM,NL,64,8,190,130,4.19,12.76,2,0.19,19.13,,,14.76,16.76,,,3400,425,,3400,425,,7.73,#DIV/0!,,,,18.96,13.8,0,0,190,,,,,,,,,,,
BMM,NRM,NL,64,9,130,165,4.37,13.4,2,0.2,19.97,,,15.47,17.47,,,3400,425,,3400,425,,6.35,#DIV/0!,,,,19.13,14.76,0,0,200,,,,,,,,,,,
BMM,NRM,NL,64,10,165,165,4.31,13.18,2,0.2,19.69,,,15.23,17.23,,,3400,425,,3400,425,,6.27,#DIV/0!,,,,19.97,15.47,0,0,200,,,,,,,,,,,
BMM,NRM,NL,64,11,165,185,4.28,15.53,0,0.2,20.02,,,17.14,17.14,,,3400,425,,3400,425,,5.56,#DIV/0!,,,,19.69,15.23,0,0,200,,,,,,,,,,,
BMM,NRM,NL,64,12,185,195,4.05,14.63,0,0.22,18.9,,,16.18,16.18,,14000,3400,425,,3400,425,,4.98,0.001155714,,,,20.02,17.14,4307.69,0,220,,,,,,,,,,,
BMM,NRM,NL,64,13,195,190,4.11,14.85,0,0.22,19.18,,,16.42,16.42,14000,13500,3400,425,,3400,425,,5.19,0.001216296,,,,18.9,16.18,4263.16,4307.69,220,,,,,,,,,,,
BMM,NRM,NL,64,14,190,195,4.31,13.18,2,0.2,19.69,,,15.23,17.23,13500,13600,3400,425,,3400,425,,5.3,0.001266912,,,,19.18,16.42,4184.62,4263.16,200,,,,,,,,,,,
BMM,NRM,NL,64,15,195,165,4.55,14.06,2,0.2,20.81,,,16.19,18.19,13600,14900,3400,425,,3400,425,,6.61,0.001220805,,,,19.69,15.23,5418.18,4184.62,200,,,,,,,,,,,
BMM,NRM,NL,64,16,165,150,4.01,12.06,2,0.22,18.29,,,14.04,16.04,14900,12100,3400,425,,3400,430,,6.42,0.00132562,,,,20.81,16.19,4840,5418.18,220,,,,,,,,,,,
BMM,NRM,NL,64,17,150,160,4.54,14.01,2,0.21,20.76,,,16.14,18.14,12100,12800,3400,430,,3400,425,,6.8,0.001417188,,,,18.29,14.04,4800,4840,210,,,,,,,,,,,
BMM,NRM,NL,64,18,160,170,4.35,13.31,2,0.21,19.86,,,15.38,17.38,12800,12400,3400,425,,3400,425,,6.13,0.001401613,,,,20.76,16.14,4376.47,4800,210,,,,,,,,,,,
BMM,NRM,NL,64,19,170,170,4.05,14.65,0,0.21,18.9,,,16.19,16.19,12400,13000,3400,425,,3400,425,,5.71,0.001245385,,,,19.86,15.38,4588.24,4376.47,210,,,,,,,,,,,
BMM,NRM,NL,64,20,170,175,4.07,12.3,2,0.21,18.58,,,14.28,16.28,13000,12400,3400,425,,3400,425,,5.58,0.001312903,,,,18.9,16.19,4251.43,4588.24,210,,,,,,,,,,,
BMM,NRM,NL,64,21,175,450,4.52,16.65,0,0,21.18,,,18.09,18.09,12400,13600,3400,425,,3300,430,,2.41,0.001330147,,,,18.58,14.28,1813.33,4251.43,,,,,,,,,,,,
BMM,NRM,NL,64,22,450,182,2.52,6.85,2,0,11.37,,,8.09,10.09,13600,26200,3300,430,,3300,430,,3.33,0.000385115,,,,21.18,18.09,8637.36,1813.33,,,,,,,,,,,,
BMM,NRM,NL,64,23,182,240,4.05,14.9,0,0,18.95,,,16.18,16.18,26200,1900,3300,430,,3300,430,,4.05,0.008515789,,,,11.37,8.09,475,8637.36,,,,,,,,,,,,
BMM,NRM,NL,64,24,240,205,3,11.05,,0,14.05,,,12,12,1900,13600,3300,430,,3280,430,,3.51,0.000882353,,,,18.95,16.18,3980.49,475,,,,,,,,,,,,
BMM,NRM,NL,64,25,205,190,3,11.05,,0,14.05,,,12,12,13600,10900,3280,430,,3250,430,,3.79,0.001100917,,,,14.05,12,3442.11,3980.49,,,,,,,,,,,,
BMM,NRM,NL,64,26,190,185,3,11.05,,0,14.05,,,12,12,10900,13600,3250,430,,3250,430,,3.89,0.000882353,,,,14.05,12,4410.81,3442.11,,,,,,,,,,,,
BMM,NRM,NL,64,27,185,185,3,11.05,,0,14.05,,,12,12,13600,11500,3250,430,,3250,440,,3.89,0.001043478,,,,14.05,12,3729.73,4410.81,,,,,,,,,,,,
BMM,NRM,NL,64,28,185,170,3.5,12.89,,0,16.39,,,14,14,11500,10900,3250,440,,3200,440,,4.94,0.001284404,,,,14.05,12,3847.06,3729.73,,,,,,,,,,,,
BMM,NRM,NL,64,29,170,175,3.5,12.89,,0,16.39,,,14,14,10900,13600,3200,440,,3200,440,,4.8,0.001029412,,,,16.39,14,4662.86,3847.06,,,,,,,,,,,,
BMM,NRM,NL,64,30,175,170,3.5,12.89,,0,16.39,,,14,14,13600,12200,3200,440,,3200,440,,4.94,0.001147541,,,,16.39,14,4305.88,4662.86,,,,,,,,,,,,
BMM,NRM,NL,64,31,170,200,3.5,12.89,,0,16.39,,,14,14,12200,9500,3200,440,,3200,460,,4.2,0.001473684,,,,16.39,14,2850,4305.88,,,,,,,,,,,,
BMM,NRM,NL,64,32,200,185,3.5,12.89,,0,16.39,,,14,14,9500,13400,3200,460,,3150,460,,4.54,0.001044776,,,,16.39,14,4345.95,2850,,,,,,,,,,,,
BMM,NRM,NL,64,33,185,170,3.5,12.89,,0,16.39,,,14,14,13400,11300,3150,460,,3150,460,,4.94,0.001238938,,,,16.39,14,3988.24,4345.95,,,,,,,,,,,,
BMM,NRM,NL,64,34,170,170,3.5,12.89,,0,16.39,,,14,14,11300,11000,3150,460,,3100,460,,4.94,0.001272727,,,,16.39,14,3882.35,3988.24,,,,,,,,,,,,
BMM,NRM,NL,64,35,170,170,3.5,12.89,,0,16.39,,,14,14,11000,11100,3100,460,,3100,460,,4.94,0.001261261,,,,16.39,14,3917.65,3882.35,,,,,,,,,,,,
BMM,NRM,NL,64,36,170,180,3.13,11.51,,0,14.63,,,12.5,12.5,11100,10500,3100,460,,3100,460,,4.17,0.001190476,,,,16.39,14,3500,3917.65,,,,,,,,,,,,
BMM,NRM,NL,64,37,180,225,3.13,11.51,,0,14.63,,,12.5,12.5,10500,11100,3100,460,,3100,460,,3.33,0.001126126,,,,14.63,12.5,2960,3500,,,,,,,,,,,,
BMM,NRM,NL,64,38,225,175,3.13,11.51,,0,14.63,,,12.5,12.5,11100,19900,3100,460,,3100,460,,4.29,0.000628141,,,,14.63,12.5,6822.86,2960,,,,,,,,,,,,
BMM,NRM,NL,64,39,175,185,3.13,11.51,,0,14.63,,,12.5,12.5,19900,5700,3100,460,,3100,460,,4.05,0.002192982,,,,14.63,12.5,1848.65,6822.86,,,,,,,,,,,,
BMM,NRM,NL,64,40,185,185,3.13,11.51,,0,14.63,,,12.5,12.5,5700,11300,3100,460,,3100,480,,4.05,0.001106195,,,,14.63,12.5,3664.86,1848.65,,,,,,,,,,,,
BMM,NRM,NL,64,41,185,185,3.13,11.51,,0,14.63,,,12.5,12.5,11300,13600,3100,480,,3000,480,,4.05,0.000919118,,,,14.63,12.5,4410.81,3664.86,,,,,,,,,,,,
BMM,NRM,NL,64,42,185,180,3.13,11.51,,0,14.63,,,12.5,12.5,13600,12800,3000,480,,3000,480,,4.17,0.000976563,,,,14.63,12.5,4266.67,4410.81,,,,,,,,,,,,
BMM,NRM,NL,64,43,180,180,3.13,11.51,,0,14.63,,,12.5,12.5,12800,11800,3000,480,,3000,480,,4.17,0.001059322,,,,14.63,12.5,3933.33,4266.67,,,,,,,,,,,,
BMM,NRM,NL,64,44,180,185,,14.63,2.4,0,17.03,,,12,14.4,11800,11300,3000,480,,,,,4.67,0.001274336,,,,14.63,12.5,3664.86,3933.33,,,,,,,,10,60,0.1,,0.6
BMM,NRM,NL,64,45,185,185,,14.63,2.4,0,17.03,,,12,14.4,11300,,,,,,,,4.67,#DIV/0!,,,,17.03,12,0,3664.86,,,,,,,,10,60,0.1,,0.6
BMM,NRM,NL,64,46,185,220,,14.63,2.4,0,17.03,,,12,14.4,,,,,,,,,3.93,#DIV/0!,,,,17.03,12,0,0,,,,,,,,10,60,0.1,,0.6
BMM,NRM,NL,64,47,220,175,,14.63,2.4,0,17.03,,,12,14.4,,,,,,,,,4.94,#DIV/0!,,,,17.03,12,0,0,,,,,,,,10,60,0.1,,0.6
BMM,NRM,NL,64,48,175,203,,14.63,2.4,0,17.03,,,12,14.4,,,,,,,,,4.26,#DIV/0!,,,,17.03,12,0,0,,,,,,,,10,60,0.1,,0.6
BMM,NRM,NL,64,49,203,203,,14.63,2.4,0,17.03,,,12,14.4,,,,,,,,,4.26,#DIV/0!,,,,17.03,12,0,0,,,,,,,,10,60,0.1,,0.6
BMM,NRM,NL,64,50,203,185,,14.81,2.43,0,17.24,,,12.14,14.57,,,,,,,,,4.73,#DIV/0!,,,,17.03,12,0,0,,,,,,,,10,60,0.1,,0.6
BMM,NRM,NL,64,51,185,220,,14.81,2.43,0,17.24,,,12.14,14.57,,,,,,,,,3.97,#DIV/0!,,,,17.24,12.14,0,0,,,,,,,,10,60,0.1,,0.6
BMM,NRM,NL,64,52,220,210,,14.81,2.43,0,17.24,,,12.14,14.57,,13600,,,,,,,4.16,0.001071324,,,,17.24,12.14,3885.71,0,,,,,,,,10,60,0.1,,0.6
BMM,NRM,NL,64,53,210,235,,14.81,2.43,0,17.24,,,12.14,14.57,13600,10300,,,,,,,3.72,0.001414563,,,,17.24,12.14,2629.79,3885.71,,,,,,,,10,60,0.1,,0.6
BMM,NRM,NL,64,54,235,335,,14.81,2.43,0,17.24,,,12.14,14.57,10300,12500,,,,,,,2.61,0.0011656,,,,17.24,12.14,2238.81,2629.79,,,,,,,,10,60,0.1,,0.6
BMM,NRM,NL,64,55,335,190,,14.81,2.43,0,17.24,,,12.14,14.57,12500,14200,,,,,,,4.6,0.001026056,,,,17.24,12.14,4484.21,2238.81,,,,,,,,10,60,0.1,,0.6
BMM,NRM,NL,64,56,190,185,,13.41,2.2,0,15.61,,,11,13.2,14200,13700,,,,,,,4.28,0.000963504,,,,17.24,12.14,4443.24,4484.21,,,,,,,,10,60,0.1,,0.6
BMM,NRM,NL,64,57,185,180,,13.41,2.2,0,15.61,,,11,13.2,13700,,,,,,,,4.4,#DIV/0!,,,,15.61,11,0,4443.24,,,,,,,,10,60,0.1,,0.6
BMM,NRM,NL,64,58,180,195,,13.41,2.2,0,15.61,,,11,13.2,,,,,,,,,4.06,#DIV/0!,,,,15.61,11,0,0,,,,,,,,10,60,0.1,,0.6
BMM,NRM,NL,64,59,195,180,,13.41,2.2,0,15.61,,,11,13.2,,,,,,,,,4.4,#DIV/0!,,,,15.61,11,0,0,,,,,,,,10,60,0.1,,0.6
BMM,NRM,NL,64,60,180,195,,20.94,3.43,0,24.37,,,17.17,20.6,,,,,,,,,6.34,#DIV/0!,,,,15.61,11,0,0,,,0,,,,,10,60,0.1,,0.6
HRG,NRM,NL,65,1,0,280,,0,,0,0,,1680,0,0,0,,0,0,,2800,520,,0,#DIV/0!,,,,0,0,0,0,,,,,,,,,,,,
HRG,NRM,NL,65,2,280,130,,0,,0,0,,1660,0,0,,,2800,520,,2800,520,,0,#DIV/0!,,,,0,0,0,0,,,,,,,,,,,,
HRG,NRM,NL,65,3,130,150,3,4.95,,0,7.95,,1630,7,7,,4800,2800,520,,2800,520,,2.8,0.001458333,,,,0,0,1920,0,,,0.7,3000,7000,700,0,41.52,0,3300,,
HRG,NRM,NL,65,4,150,150,3.2,4.74,,0,7.94,,1640,7.02,7.02,4800,4800,2800,520,,2800,520,,2.81,0.001458333,,,,7.95,7,1920,1920,,,0.52,3200,7020,520,0,41.17,,3300,,
HRG,NRM,NL,65,5,150,25,2.5,6.04,,0,8.54,,1640,7.4,7.4,4800,4800,2800,520,,2800,520,,17.76,0.0014625,,,,7.94,7.02,11520,1920,,,0.5,2500,7400,500,0,52.93,,4400,,
HRG,NRM,NL,65,6,25,275,2.3,6.21,,0,8.51,,1635,7.35,7.35,4800,4900,2800,520,,2800,520,,1.6,0.001541667,,,,8.54,7.4,1069.09,11520,,,0.65,2300,7350,650,0,53.77,,4400,,
HRG,NRM,NL,65,7,275,175,3,6.05,,0,9.05,,1660,7.9,7.9,4900,5100,2800,520,,2800,520,,2.71,0.0015,,,,8.51,7.35,1748.57,1069.09,,,0.5,3000,7900,500,0,49.48,,4400,,
HRG,NRM,NL,65,8,175,145,3.5,5.09,,0,8.59,,1626,7.6,7.6,5100,4500,2800,520,,2800,520,,3.14,0.00154902,,,,9.05,7.9,1862.07,1748.57,,,0.6,3500,7600,600,0,40.81,,3500,,
HRG,NRM,NL,65,9,145,140,3.2,5.02,,0,8.22,,1630,7.25,7.25,4500,4700,2800,520,,2800,520,,3.11,0.001688889,,,,8.59,7.6,2014.29,1862.07,,,0.55,3200,7250,550,0,42.19,,3500,,
HRG,NRM,NL,65,10,140,150,3,5.32,,0,8.32,,1625,7.3,7.3,4700,4800,2800,520,,2800,520,,2.92,0.001542553,,,,8.22,7.25,1920,2014.29,,,0.5,3000,7300,500,0,45.53,,3800,,
HRG,NRM,NL,65,11,150,215,2.3,6.21,,0,8.51,,1620,7.35,7.35,4800,5400,2800,520,,2800,520,,2.05,0.001520833,,,,8.32,7.3,1506.98,1920,,,0.55,2300,7350,550,0,53.54,,4500,,
HRG,NRM,NL,65,12,215,165,2.3,6.1,,0,8.4,,1633,7.26,7.26,5400,5100,2800,520,,2800,520,,2.64,0.001361111,,,,8.51,7.35,1854.55,1506.98,,,0.56,2300,7260,560,0,53.04,,4400,,
HRG,NRM,NL,65,13,165,155,2.3,6.1,,0,8.4,,1645,7.26,7.26,5100,4800,2800,520,,2800,520,,2.81,0.001423529,,,,8.4,7.26,1858.06,1854.55,,,0.56,2300,7260,560,0,53.22,,4400,,
HRG,NRM,NL,65,14,155,460,2.3,6.03,,0,8.33,,1625,7.2,7.2,4800,5400,2800,520,,2800,520,,0.94,0.0015125,,,,8.4,7.26,704.35,1858.06,,,0.5,2300,7200,500,0,54.4,,4400,,
HRG,NRM,NL,65,15,460,155,2.5,6.1,,0,8.6,,1630,7.45,7.45,5400,4800,2800,520,,2800,520,,2.88,0.001333333,,,,8.33,7.2,1858.06,704.35,,,0.55,2500,7450,550,0,51.65,,4400,,
HRG,NRM,NL,65,16,155,140,3,5.5,,0,8.5,,1630,7.45,7.45,4800,4900,2800,520,,2800,520,,3.19,0.001552083,,,,8.6,7.45,2100,1858.06,,,0.6,3000,7450,600,0,45.09,,3850,,
HRG,NRM,NL,65,17,140,180,2.3,6.03,,0,8.33,,1665,7.2,7.2,4900,4900,2800,520,,2800,520,,2.4,0.001520408,,,,8.5,7.45,1633.33,2100,,,0.5,2300,7200,500,0,53.7,,4400,,
HRG,NRM,NL,65,18,180,145,2.3,6.09,,0,8.39,,1656,7.25,7.25,4900,5000,2800,520,,2800,520,,3,0.001469388,,,,8.33,7.2,2068.97,1633.33,,,0.55,2300,7250,550,0,53.23,,4400,,
HRG,NRM,NL,65,19,145,155,2.46,6.1,,0,8.55,,1630,7.41,7.41,5000,5000,2800,520,,2800,520,,2.87,0.00145,,,,8.39,7.25,1935.48,2068.97,,,0.55,2456,7406,550,0,51.97,,4400,,
HRG,NRM,NL,65,20,155,150,2.4,6.03,,0,8.43,,1625,7.3,7.3,5000,4800,2800,520,,2800,520,,2.92,0.001482,,,,8.55,7.41,1920,1935.48,,,0.5,2400,7300,500,0,52.97,,4400,,
HRG,NRM,NL,65,21,150,155,2.4,6.16,,0,8.56,,1644,7.4,7.4,4800,4900,2800,520,,2800,520,,2.86,0.001520833,,,,8.43,7.3,1896.77,1920,,,0.6,2400,7400,600,0,52.05,,4400,,
HRG,NRM,NL,65,22,155,165,2.46,6.13,,0,8.59,,1639,7.44,7.44,4900,5100,2800,520,,2800,520,,2.7,0.001510204,,,,8.56,7.4,1854.55,1896.77,,,0.58,2456,7436,580,0,51.83,,4400,,
HRG,NRM,NL,65,23,165,210,2.34,6.15,,0,8.5,,1642,7.34,7.34,5100,4700,2800,520,,2800,520,,2.1,0.001458824,,,,8.59,7.44,1342.86,1854.55,,,0.6,2343,7343,600,0,52.45,,4400,,
HRG,NRM,NL,65,24,210,95,2.37,6.11,,0,8.47,,1640,7.33,7.33,4700,4700,2800,520,,2800,520,,4.63,0.001561702,,,,8.5,7.34,2968.42,1342.86,,,0.56,2366,7326,560,0,53.18,,4400,,
HRG,NRM,NL,65,25,95,150,2.34,6.03,,0,8.38,,1638,7.24,7.24,4700,4900,2800,520,,2800,520,,2.9,0.001559574,,,,8.47,7.33,1960,2968.42,,,0.5,2343,7243,500,0,53.41,,4400,,
HRG,NRM,NL,65,26,150,160,2.89,5.38,,0,8.26,,1646,7.24,7.24,4900,5100,2800,520,,2800,520,,2.71,0.001477551,,,,8.38,7.24,1912.5,1960,,,0.55,2888,7238,550,0,46.44,,3800,,
HRG,NRM,NL,65,27,160,155,2.5,6.04,,0,8.54,,1635,7.4,7.4,5100,4900,2800,520,,2800,520,,2.86,0.001419608,,,,8.26,7.24,1896.77,1912.5,,,0.5,2500,7400,500,0,52.26,,4400,,
HRG,NRM,NL,65,28,155,160,2.8,6.17,,0,8.97,,1622,7.8,7.8,4900,4900,2800,520,,2800,520,,2.93,0.001510204,,,,8.54,7.4,1837.5,1896.77,,,0.6,2800,7800,600,0,49.08,,4400,,
HRG,NRM,NL,65,29,160,150,2.5,5.91,,0,8.41,,1633,7.3,7.3,4900,4800,2800,520,,2800,520,,2.92,0.001591837,,,,8.97,7.8,1920,1837.5,,,0.4,2500,7300,400,,52.66,,4400,,
HRG,NRM,NL,65,30,150,160,2.4,6.77,,0,9.17,,1628,7.9,7.9,4800,5100,2800,520,,2800,520,,2.96,0.001520833,,,,8.41,7.3,1912.5,1920,,,0.5,2400,7900,500,0,55.14,,5000,,
HRG,NRM,NL,65,31,160,150,2.3,5.91,,0,8.21,,1630,7.1,7.1,5100,4700,2800,520,,2800,520,,2.84,0.00154902,,,,9.17,7.9,1880,1912.5,,,0.4,2300,7100,400,0,54.98,,4400,,
HRG,NRM,NL,65,32,150,150,2.5,5.87,,0,8.37,,1625,7.26,7.26,4700,5000,2800,520,,2800,520,,2.9,0.001510638,,,,8.21,7.1,2000,1880,,,0.36,2500,7260,360,0,53.85,,4400,,
HRG,NRM,NL,65,33,150,150,3,5.44,,0,8.44,,1650,7.4,7.4,5000,4800,2800,520,,2800,520,,2.96,0.001452,,,,8.37,7.26,1920,2000,,,0.5,3000,7400,500,0,46.21,,3900,,
HRG,NRM,NL,65,34,150,150,3,5.32,,0,8.32,,1636,7.3,7.3,4800,4700,2800,520,,2800,520,,2.92,0.001541667,,,,8.44,7.4,1880,1920,,,0.5,3000,7300,500,,45.42,,3800,,
